obs_names,subclus,leiden_recl
Foster_2024.SMM6_pos:2643,Invar,0
Foster_2024.SMM6_pos:2669,Invar,0
Foster_2024.SMM6_pos:2776,Invar,0
Foster_2024.SMM6_pos:2964,Invar,1
Foster_2024.SMM6_pos:3111,Invar,3
Foster_2024.SMM6_pos:3125,Invar,1
Foster_2024.SMM6_pos:3173,Invar,0
Foster_2024.SMM6_pos:3449,Invar,0
Foster_2024.SMM6_pos:3607,Invar,0
Foster_2024.SMM6_pos:3710,Invar,2
Foster_2024.SMM6_pos:3884,Invar,0
Foster_2024.SMM6_pos:3889,Invar,0
Foster_2024.SMM6_pos:4076,Invar,0
Foster_2024.SMM6_pos:4257,Invar,0
Foster_2024.SMM6_pos:4319,Invar,1
Foster_2024.SMM6_pos:4329,Invar,1
Foster_2024.SMM6_pos:4558,Invar,0
Foster_2024.SMM6_pos:4643,Invar,1
Foster_2024.SMM6_pos:4790,Invar,0
Foster_2024.SMM6_pos:4928,Invar,0
Foster_2024.SMM6_pos:5021,Invar,2
Foster_2024.SMM6_pos:5075,Invar,0
Foster_2024.SMM6_pos:5121,Invar,0
Foster_2024.SMM6_pos:5410,Invar,0
Foster_2024.SMM6_pos:5454,Invar,1
Foster_2024.SMM6_pos:5469,Invar,1
Foster_2024.SMM6_pos:5545,Invar,0
Foster_2024.SMM6_pos:5548,Invar,2
Foster_2024.SMM6_pos:5629,Invar,1
Foster_2024.SMM6_pos:5830,Invar,0
Foster_2024.SMM6_pos:5861,Invar,2
Foster_2024.SMM12_neg:147,Invar,3
Foster_2024.SMM12_neg:218,Invar,3
Foster_2024.SMM12_neg:326,Invar,2
Foster_2024.SMM12_neg:421,Invar,1
Foster_2024.SMM12_neg:486,Invar,1
Foster_2024.SMM12_neg:579,Invar,1
Foster_2024.SMM12_neg:1034,Invar,1
Foster_2024.SMM12_neg:1082,Invar,3
Foster_2024.SMM12_neg:1145,Invar,1
Foster_2024.SMM12_neg:1158,Invar,1
Foster_2024.SMM12_neg:1322,Invar,1
Foster_2024.SMM12_neg:1559,Invar,1
Foster_2024.SMM12_neg:1578,Invar,1
Foster_2024.SMM12_neg:1644,Invar,1
Foster_2024.SMM12_neg:1732,Invar,1
Foster_2024.SMM12_neg:1879,Invar,1
Foster_2024.SMM12_neg:1916,Invar,3
Foster_2024.SMM12_neg:2280,Invar,1
Foster_2024.SMM12_neg:2329,Invar,1
Foster_2024.SMM12_neg:2592,Invar,1
Foster_2024.SMM12_neg:2634,Invar,1
Foster_2024.SMM12_neg:2659,Invar,1
Foster_2024.SMM12_neg:3047,Invar,1
Foster_2024.SMM12_neg:3244,Invar,1
Foster_2024.SMM12_neg:3347,Invar,1
Foster_2024.SMM12_neg:3410,Invar,1
Foster_2024.SMM12_neg:3458,Invar,1
Foster_2024.SMM12_neg:4256,Invar,1
Foster_2024.SMM12_neg:4295,Invar,1
Foster_2024.SMM12_neg:4398,Invar,1
Foster_2024.SMM12_neg:4484,Invar,3
Foster_2024.SMM12_neg:4502,Invar,1
Foster_2024.SMM12_neg:4574,Invar,1
Foster_2024.SMM12_neg:4834,Invar,1
Foster_2024.SMM12_neg:4871,Invar,1
Foster_2024.SMM12_neg:5325,Invar,1
Foster_2024.SMM12_neg:5413,Invar,1
Foster_2024.SMM12_neg:5571,Invar,0
Foster_2024.SMM12_neg:5668,Invar,1
Foster_2024.SMM12_neg:5677,Invar,1
Foster_2024.SMM12_neg:5745,Invar,1
Foster_2024.SMM12_neg:5797,Invar,2
Foster_2024.SMM12_neg:5883,Invar,1
Foster_2024.SMM12_neg:6240,Invar,1
Foster_2024.SMM12_neg:6652,Invar,1
Foster_2024.SMM12_neg:6709,Invar,1
Foster_2024.SMM12_neg:6771,Invar,1
Foster_2024.SMM12_neg:7063,Invar,3
Foster_2024.SMM12_neg:7179,Invar,0
Foster_2024.SMM12_neg:7281,Invar,1
Foster_2024.SMM12_neg:7464,Invar,1
Foster_2024.SMM12_neg:7977,Invar,1
Foster_2024.SMM12_neg:8003,Invar,1
Foster_2024.SMM4_pos:12,Invar,0
Foster_2024.SMM4_pos:59,Invar,1
Foster_2024.SMM4_pos:132,Invar,0
Foster_2024.SMM4_pos:147,Invar,0
Foster_2024.SMM4_pos:221,Invar,0
Foster_2024.SMM4_pos:267,Invar,0
Foster_2024.SMM4_pos:400,Invar,0
Foster_2024.SMM4_pos:440,Invar,1
Foster_2024.SMM4_pos:495,Invar,0
Foster_2024.SMM4_pos:573,Invar,0
Foster_2024.SMM4_pos:583,Invar,0
Foster_2024.SMM4_pos:593,Invar,1
Foster_2024.SMM4_pos:631,Invar,0
Foster_2024.SMM4_pos:657,Invar,0
Foster_2024.SMM4_pos:673,Invar,0
Foster_2024.SMM4_pos:749,Invar,0
Foster_2024.SMM4_pos:798,Invar,0
Foster_2024.SMM4_pos:812,Invar,0
Foster_2024.SMM4_pos:892,Invar,0
Foster_2024.SMM4_pos:898,Invar,0
Foster_2024.SMM4_pos:958,Invar,0
Foster_2024.SMM4_pos:1112,Invar,1
Foster_2024.SMM4_pos:1121,Invar,0
Foster_2024.SMM4_pos:1160,Invar,0
Foster_2024.SMM4_pos:1205,Invar,1
Foster_2024.SMM4_pos:1206,Invar,0
Foster_2024.SMM4_pos:1232,Invar,1
Foster_2024.SMM4_pos:1476,Invar,0
Foster_2024.SMM4_pos:1517,Invar,0
Foster_2024.SMM4_pos:1535,Invar,0
Foster_2024.SMM4_pos:1627,Invar,0
Foster_2024.SMM4_pos:1687,Invar,0
Foster_2024.SMM4_pos:1740,Invar,0
Foster_2024.SMM4_pos:1745,Invar,0
Foster_2024.SMM4_pos:1873,Invar,0
Foster_2024.SMM4_pos:1897,Invar,0
Foster_2024.SMM4_pos:2047,Invar,0
Foster_2024.SMM4_pos:2098,Invar,0
Foster_2024.SMM4_pos:2114,Invar,0
Foster_2024.SMM4_pos:2119,Invar,0
Foster_2024.SMM4_pos:2155,Invar,0
Foster_2024.SMM4_pos:2272,Invar,0
Foster_2024.SMM4_pos:2314,Invar,0
Foster_2024.SMM4_pos:2383,Invar,0
Foster_2024.SMM4_pos:2387,Invar,0
Foster_2024.SMM4_pos:2452,Invar,0
Foster_2024.SMM4_pos:2466,Invar,1
Foster_2024.SMM4_pos:2581,Invar,0
Foster_2024.SMM4_pos:2625,Invar,0
Foster_2024.SMM4_pos:2649,Invar,0
Foster_2024.SMM4_pos:2664,Invar,2
Foster_2024.SMM4_pos:2767,Invar,0
Foster_2024.SMM4_pos:2797,Invar,0
Foster_2024.SMM4_pos:2878,Invar,0
Foster_2024.SMM4_pos:2943,Invar,1
Foster_2024.SMM4_pos:3008,Invar,0
Foster_2024.SMM4_pos:3051,Invar,0
Foster_2024.SMM4_pos:3079,Invar,0
Foster_2024.SMM4_pos:3110,Invar,0
Foster_2024.SMM4_pos:3197,Invar,0
Foster_2024.SMM4_pos:3247,Invar,0
Foster_2024.SMM4_pos:3311,Invar,0
Foster_2024.SMM4_pos:3567,Invar,0
Foster_2024.SMM4_pos:3790,Invar,0
Foster_2024.SMM4_pos:3795,Invar,1
Foster_2024.SMM4_pos:3828,Invar,0
Foster_2024.SMM4_pos:3880,Invar,0
Foster_2024.SMM4_pos:3935,Invar,1
Foster_2024.SMM4_pos:3937,Invar,0
Foster_2024.SMM4_pos:3945,Invar,0
Foster_2024.SMM4_pos:4043,Invar,0
Foster_2024.SMM4_pos:4095,Invar,0
Foster_2024.SMM4_pos:4109,Invar,0
Foster_2024.SMM4_pos:4176,Invar,1
Foster_2024.SMM4_pos:4195,Invar,0
Foster_2024.SMM4_pos:4351,Invar,0
Foster_2024.SMM4_pos:4369,Invar,0
Foster_2024.SMM4_pos:4376,Invar,1
Foster_2024.SMM4_pos:4463,Invar,0
Foster_2024.SMM4_pos:4493,Invar,1
Foster_2024.SMM4_pos:4509,Invar,0
Foster_2024.SMM4_pos:4599,Invar,0
Foster_2024.SMM4_pos:4710,Invar,0
Foster_2024.SMM4_pos:4881,Invar,0
Foster_2024.SMM4_pos:4924,Invar,0
Foster_2024.SMM4_pos:4936,Invar,1
Foster_2024.SMM4_pos:5048,Invar,1
Foster_2024.SMM4_pos:5106,Invar,0
Foster_2024.SMM4_pos:5113,Invar,0
Foster_2024.SMM4_pos:5117,Invar,1
Foster_2024.SMM4_pos:5283,Invar,1
Foster_2024.SMM4_pos:5313,Invar,0
Foster_2024.SMM4_pos:5363,Invar,0
Foster_2024.SMM4_pos:5404,Invar,0
Foster_2024.SMM4_pos:5432,Invar,0
Foster_2024.SMM4_pos:5664,Invar,0
Foster_2024.SMM4_pos:5731,Invar,1
Foster_2024.SMM5_pos:11,Invar,0
Foster_2024.SMM5_pos:59,Invar,0
Foster_2024.SMM5_pos:78,Invar,1
Foster_2024.SMM5_pos:188,Invar,1
Foster_2024.SMM5_pos:287,Invar,1
Foster_2024.SMM5_pos:289,Invar,1
Foster_2024.SMM5_pos:299,Invar,0
Foster_2024.SMM5_pos:327,Invar,1
Foster_2024.SMM5_pos:559,Invar,1
Foster_2024.SMM5_pos:804,Invar,1
Foster_2024.SMM5_pos:865,Invar,1
Foster_2024.SMM5_pos:909,Invar,1
Foster_2024.SMM5_pos:971,Invar,1
Foster_2024.SMM5_pos:1097,Invar,0
Foster_2024.SMM5_pos:1638,Invar,0
Foster_2024.SMM5_pos:1667,Invar,1
Foster_2024.SMM5_pos:1778,Invar,1
Foster_2024.SMM5_pos:1837,Invar,1
Foster_2024.SMM5_pos:1887,Invar,1
Foster_2024.SMM5_pos:1940,Invar,0
Foster_2024.SMM5_pos:2077,Invar,1
Foster_2024.SMM5_pos:2168,Invar,1
Foster_2024.SMM5_pos:2176,Invar,1
Foster_2024.SMM5_pos:2191,Invar,0
Foster_2024.SMM5_pos:2202,Invar,1
Foster_2024.SMM5_pos:2299,Invar,3
Foster_2024.SMM5_pos:2320,Invar,1
Foster_2024.SMM5_pos:2422,Invar,1
Foster_2024.SMM5_pos:2623,Invar,0
Foster_2024.SMM5_pos:2907,Invar,0
Foster_2024.SMM5_pos:2968,Invar,1
Foster_2024.SMM5_pos:3186,Invar,1
Foster_2024.SMM5_pos:3334,Invar,1
Foster_2024.SMM5_pos:3511,Invar,1
Foster_2024.SMM5_pos:3665,Invar,2
Foster_2024.SMM5_pos:3668,Invar,1
Foster_2024.SMM5_pos:3774,Invar,1
Foster_2024.SMM5_pos:3803,Invar,2
Foster_2024.SMM5_pos:3818,Invar,1
Foster_2024.SMM5_pos:4727,Invar,1
Foster_2024.SMM5_pos:4728,Invar,0
Foster_2024.SMM5_pos:4861,Invar,1
Foster_2024.SMM5_pos:4932,Invar,2
Foster_2024.SMM5_pos:5093,Invar,1
Foster_2024.SMM5_pos:5663,Invar,1
Foster_2024.SMM5_pos:5803,Invar,0
Foster_2024.SMM5_pos:5813,Invar,2
Foster_2024.SMM5_pos:6123,Invar,0
Foster_2024.SMM5_pos:6150,Invar,1
Foster_2024.SMM5_pos:6179,Invar,1
Foster_2024.SMM5_pos:6539,Invar,1
Foster_2024.SMM5_pos:6643,Invar,1
Foster_2024.SMM5_pos:6752,Invar,1
Foster_2024.SMM5_pos:7072,Invar,1
Foster_2024.SMM5_pos:7318,Invar,1
Foster_2024.SMM5_pos:7386,Invar,0
Foster_2024.SMM5_pos:7455,Invar,0
Foster_2024.SMM5_pos:7793,Invar,0
Foster_2024.SMM5_pos:7894,Invar,3
Foster_2024.SMM5_pos:8108,Invar,1
Foster_2024.SMM5_pos:8167,Invar,1
Foster_2024.SMM5_pos:8490,Invar,3
Foster_2024.SMM5_pos:8512,Invar,1
Foster_2024.SMM5_pos:8862,Invar,1
Foster_2024.SMM5_pos:8894,Invar,2
Foster_2024.SMM5_pos:8934,Invar,1
Foster_2024.SMM5_pos:8957,Invar,1
Foster_2024.SMM5_pos:9134,Invar,0
Foster_2024.SMM5_pos:9194,Invar,3
Foster_2024.SMM5_pos:9414,Invar,1
Foster_2024.SMM5_pos:9477,Invar,1
Foster_2024.SMM5_pos:9661,Invar,0
Foster_2024.SMM5_pos:9748,Invar,2
Foster_2024.SMM5_pos:9843,Invar,1
Foster_2024.SMM5_pos:9942,Invar,1
Foster_2024.SMM5_pos:9963,Invar,3
Foster_2024.SMM5_pos:9979,Invar,0
Foster_2024.SMM5_pos:10058,Invar,1
Foster_2024.SMM5_neg:301,Invar,1
Foster_2024.SMM5_neg:338,Invar,1
Foster_2024.SMM5_neg:382,Invar,1
Foster_2024.SMM5_neg:565,Invar,1
Foster_2024.SMM5_neg:622,Invar,1
Foster_2024.SMM5_neg:1336,Invar,1
Foster_2024.SMM5_neg:1428,Invar,1
Foster_2024.SMM5_neg:1499,Invar,1
Foster_2024.SMM5_neg:1547,Invar,1
Foster_2024.SMM5_neg:1748,Invar,1
Foster_2024.SMM5_neg:1822,Invar,1
Foster_2024.SMM5_neg:1904,Invar,1
Foster_2024.SMM5_neg:1940,Invar,1
Foster_2024.SMM5_neg:2397,Invar,1
Foster_2024.SMM5_neg:2424,Invar,2
Foster_2024.SMM5_neg:2474,Invar,1
Foster_2024.SMM5_neg:2475,Invar,1
Foster_2024.SMM5_neg:2505,Invar,1
Foster_2024.SMM5_neg:2717,Invar,1
Foster_2024.SMM5_neg:2757,Invar,1
Foster_2024.SMM5_neg:2797,Invar,1
Foster_2024.SMM5_neg:2812,Invar,1
Foster_2024.SMM5_neg:2816,Invar,1
Foster_2024.SMM5_neg:2879,Invar,1
Foster_2024.SMM5_neg:2985,Invar,1
Foster_2024.SMM5_neg:3080,Invar,1
Foster_2024.SMM5_neg:3146,Invar,1
Foster_2024.SMM5_neg:3273,Invar,1
Foster_2024.SMM5_neg:3370,Invar,1
Foster_2024.SMM5_neg:3520,Invar,2
Foster_2024.SMM5_neg:3537,Invar,1
Foster_2024.SMM5_neg:3596,Invar,1
Foster_2024.SMM5_neg:3763,Invar,1
Foster_2024.SMM5_neg:3788,Invar,1
Foster_2024.SMM5_neg:3946,Invar,1
Foster_2024.SMM5_neg:4315,Invar,1
Foster_2024.SMM5_neg:4317,Invar,1
Foster_2024.SMM5_neg:4325,Invar,1
Foster_2024.SMM5_neg:4421,Invar,1
Foster_2024.SMM5_neg:5075,Invar,1
Foster_2024.SMM5_neg:5121,Invar,1
Foster_2024.SMM5_neg:5133,Invar,1
Foster_2024.SMM5_neg:5195,Invar,1
Foster_2024.SMM5_neg:5200,Invar,1
Foster_2024.SMM5_neg:5348,Invar,1
Foster_2024.SMM5_neg:5475,Invar,2
Foster_2024.SMM5_neg:5555,Invar,1
Foster_2024.SMM5_neg:5599,Invar,1
Foster_2024.SMM5_neg:5624,Invar,1
Foster_2024.SMM5_neg:5689,Invar,1
Foster_2024.SMM5_neg:5791,Invar,1
Foster_2024.SMM5_neg:5833,Invar,0
Foster_2024.SMM5_neg:5927,Invar,1
Foster_2024.SMM5_neg:6056,Invar,1
Foster_2024.SMM5_neg:6084,Invar,1
Foster_2024.SMM5_neg:6106,Invar,1
Foster_2024.SMM5_neg:6158,Invar,0
Foster_2024.SMM5_neg:6736,Invar,1
Foster_2024.SMM5_neg:6849,Invar,1
Foster_2024.SMM5_neg:6869,Invar,1
Foster_2024.SMM5_neg:6870,Invar,0
Foster_2024.SMM5_neg:7045,Invar,1
Foster_2024.SMM5_neg:7106,Invar,1
Foster_2024.SMM5_neg:7118,Invar,0
Foster_2024.SMM4_neg:37,Invar,0
Foster_2024.SMM4_neg:114,Invar,0
Foster_2024.SMM4_neg:127,Invar,0
Foster_2024.SMM4_neg:212,Invar,1
Foster_2024.SMM4_neg:310,Invar,0
Foster_2024.SMM4_neg:318,Invar,0
Foster_2024.SMM4_neg:385,Invar,0
Foster_2024.SMM4_neg:399,Invar,1
Foster_2024.SMM4_neg:422,Invar,0
Foster_2024.SMM4_neg:427,Invar,0
Foster_2024.SMM4_neg:443,Invar,0
Foster_2024.SMM4_neg:444,Invar,0
Foster_2024.SMM4_neg:446,Invar,0
Foster_2024.SMM4_neg:459,Invar,1
Foster_2024.SMM4_neg:469,Invar,0
Foster_2024.SMM4_neg:482,Invar,0
Foster_2024.SMM4_neg:543,Invar,1
Foster_2024.SMM4_neg:589,Invar,1
Foster_2024.SMM4_neg:651,Invar,1
Foster_2024.SMM4_neg:722,Invar,0
Foster_2024.SMM4_neg:728,Invar,1
Foster_2024.SMM4_neg:854,Invar,1
Foster_2024.SMM4_neg:857,Invar,0
Foster_2024.SMM4_neg:858,Invar,0
Foster_2024.SMM4_neg:997,Invar,0
Foster_2024.SMM4_neg:1051,Invar,1
Foster_2024.SMM4_neg:1083,Invar,0
Foster_2024.SMM4_neg:1094,Invar,0
Foster_2024.SMM4_neg:1137,Invar,1
Foster_2024.SMM4_neg:1184,Invar,0
Foster_2024.SMM4_neg:1217,Invar,0
Foster_2024.SMM4_neg:1243,Invar,0
Foster_2024.SMM4_neg:1246,Invar,0
Foster_2024.SMM4_neg:1374,Invar,0
Foster_2024.SMM4_neg:1403,Invar,0
Foster_2024.SMM4_neg:1423,Invar,0
Foster_2024.SMM4_neg:1451,Invar,0
Foster_2024.SMM4_neg:1468,Invar,0
Foster_2024.SMM4_neg:1605,Invar,1
Foster_2024.SMM4_neg:1611,Invar,0
Foster_2024.SMM4_neg:1633,Invar,1
Foster_2024.SMM4_neg:1662,Invar,1
Foster_2024.SMM4_neg:1676,Invar,1
Foster_2024.SMM4_neg:1689,Invar,0
Foster_2024.SMM4_neg:1737,Invar,0
Foster_2024.SMM4_neg:1739,Invar,0
Foster_2024.SMM4_neg:1771,Invar,0
Foster_2024.SMM4_neg:1834,Invar,0
Foster_2024.SMM4_neg:1945,Invar,0
Foster_2024.SMM4_neg:1961,Invar,0
Foster_2024.SMM4_neg:2026,Invar,0
Foster_2024.SMM4_neg:2036,Invar,0
Foster_2024.SMM4_neg:2042,Invar,0
Foster_2024.SMM4_neg:2051,Invar,0
Foster_2024.SMM4_neg:2056,Invar,1
Foster_2024.SMM4_neg:2118,Invar,1
Foster_2024.SMM4_neg:2143,Invar,1
Foster_2024.SMM4_neg:2152,Invar,0
Foster_2024.SMM4_neg:2234,Invar,0
Foster_2024.SMM4_neg:2246,Invar,0
Foster_2024.SMM4_neg:2332,Invar,0
Foster_2024.SMM4_neg:2351,Invar,0
Foster_2024.SMM4_neg:2374,Invar,1
Foster_2024.SMM4_neg:2381,Invar,0
Foster_2024.SMM4_neg:2392,Invar,0
Foster_2024.SMM4_neg:2443,Invar,3
Foster_2024.SMM4_neg:2483,Invar,0
Foster_2024.SMM4_neg:2489,Invar,0
Foster_2024.SMM4_neg:2497,Invar,0
Foster_2024.SMM4_neg:2572,Invar,1
Foster_2024.SMM4_neg:2770,Invar,1
Foster_2024.SMM4_neg:2852,Invar,1
Foster_2024.SMM4_neg:2919,Invar,0
Foster_2024.SMM4_neg:2996,Invar,0
Foster_2024.SMM4_neg:3020,Invar,1
Foster_2024.SMM4_neg:3086,Invar,0
Foster_2024.SMM4_neg:3158,Invar,0
Foster_2024.SMM4_neg:3242,Invar,0
Foster_2024.SMM4_neg:3321,Invar,0
Foster_2024.SMM4_neg:3370,Invar,0
Foster_2024.SMM4_neg:3470,Invar,0
Foster_2024.SMM4_neg:3488,Invar,1
Foster_2024.SMM4_neg:3510,Invar,0
Foster_2024.SMM4_neg:3540,Invar,0
Foster_2024.SMM4_neg:3558,Invar,0
Foster_2024.SMM4_neg:3596,Invar,0
Foster_2024.SMM4_neg:3623,Invar,0
Foster_2024.SMM11_neg:54,Invar,1
Foster_2024.SMM11_neg:119,Invar,1
Foster_2024.SMM11_neg:236,Invar,1
Foster_2024.SMM11_neg:381,Invar,1
Foster_2024.SMM11_neg:624,Invar,1
Foster_2024.SMM11_neg:658,Invar,1
Foster_2024.SMM11_neg:712,Invar,1
Foster_2024.SMM11_neg:725,Invar,1
Foster_2024.SMM11_neg:733,Invar,2
Foster_2024.SMM11_neg:741,Invar,0
Foster_2024.SMM11_neg:742,Invar,1
Foster_2024.SMM11_neg:832,Invar,1
Foster_2024.SMM11_neg:834,Invar,1
Foster_2024.SMM11_neg:838,Invar,1
Foster_2024.SMM11_neg:863,Invar,1
Foster_2024.SMM11_neg:968,Invar,1
Foster_2024.SMM11_neg:1043,Invar,1
Foster_2024.SMM11_neg:1096,Invar,1
Foster_2024.SMM11_neg:1098,Invar,1
Foster_2024.SMM11_neg:1345,Invar,1
Foster_2024.SMM11_neg:1398,Invar,1
Foster_2024.SMM11_neg:1417,Invar,0
Foster_2024.SMM11_neg:1463,Invar,1
Foster_2024.SMM11_neg:1476,Invar,1
Foster_2024.SMM11_neg:1498,Invar,0
Foster_2024.SMM11_neg:1603,Invar,1
Foster_2024.SMM11_neg:1689,Invar,1
Foster_2024.SMM11_neg:1752,Invar,1
Foster_2024.SMM11_neg:1778,Invar,1
Foster_2024.SMM11_neg:1889,Invar,1
Foster_2024.SMM11_neg:1904,Invar,1
Foster_2024.SMM11_neg:1946,Invar,1
Foster_2024.SMM11_neg:2412,Invar,1
Foster_2024.SMM11_neg:2475,Invar,3
Foster_2024.SMM11_neg:2650,Invar,0
Foster_2024.SMM11_neg:2654,Invar,1
Foster_2024.SMM11_neg:2665,Invar,1
Foster_2024.SMM11_neg:2686,Invar,2
Foster_2024.SMM11_neg:2702,Invar,1
Foster_2024.SMM11_neg:2837,Invar,0
Foster_2024.SMM11_neg:3098,Invar,1
Foster_2024.SMM11_neg:3130,Invar,1
Foster_2024.SMM11_neg:3150,Invar,1
Foster_2024.SMM11_neg:3174,Invar,1
Foster_2024.SMM11_neg:3249,Invar,1
Foster_2024.SMM11_neg:3263,Invar,0
Foster_2024.SMM11_neg:3284,Invar,1
Foster_2024.SMM11_neg:3358,Invar,1
Foster_2024.SMM11_neg:3419,Invar,1
Foster_2024.SMM11_neg:3583,Invar,1
Foster_2024.SMM11_neg:3641,Invar,1
Foster_2024.SMM11_neg:3785,Invar,1
Foster_2024.SMM11_neg:3840,Invar,1
Foster_2024.SMM11_neg:3852,Invar,1
Foster_2024.SMM11_neg:3955,Invar,1
Foster_2024.SMM11_neg:4044,Invar,1
Foster_2024.SMM11_neg:4051,Invar,1
Foster_2024.SMM11_neg:4087,Invar,1
Foster_2024.SMM11_neg:4260,Invar,1
Foster_2024.SMM11_neg:4529,Invar,1
Foster_2024.SMM11_neg:4666,Invar,1
Foster_2024.SMM11_neg:4753,Invar,0
Foster_2024.SMM11_neg:4812,Invar,1
Foster_2024.SMM10_pos:1,Invar,0
Foster_2024.SMM10_pos:68,Invar,0
Foster_2024.SMM10_pos:92,Invar,0
Foster_2024.SMM10_pos:99,Invar,0
Foster_2024.SMM10_pos:131,Invar,0
Foster_2024.SMM10_pos:196,Invar,0
Foster_2024.SMM10_pos:199,Invar,0
Foster_2024.SMM10_pos:260,Invar,0
Foster_2024.SMM10_pos:304,Invar,0
Foster_2024.SMM10_pos:331,Invar,1
Foster_2024.SMM10_pos:367,Invar,0
Foster_2024.SMM10_pos:388,Invar,0
Foster_2024.SMM10_pos:405,Invar,0
Foster_2024.SMM10_pos:429,Invar,1
Foster_2024.SMM10_pos:434,Invar,1
Foster_2024.SMM10_pos:463,Invar,0
Foster_2024.SMM10_pos:482,Invar,1
Foster_2024.SMM10_pos:568,Invar,1
Foster_2024.SMM10_pos:575,Invar,1
Foster_2024.SMM10_pos:578,Invar,1
Foster_2024.SMM10_pos:586,Invar,0
Foster_2024.SMM10_pos:616,Invar,1
Foster_2024.SMM10_pos:692,Invar,0
Foster_2024.SMM10_pos:707,Invar,1
Foster_2024.SMM10_pos:740,Invar,0
Foster_2024.SMM10_pos:764,Invar,0
Foster_2024.SMM10_pos:831,Invar,0
Foster_2024.SMM10_pos:866,Invar,1
Foster_2024.SMM10_pos:876,Invar,0
Foster_2024.SMM10_pos:893,Invar,0
Foster_2024.SMM10_pos:919,Invar,1
Foster_2024.SMM10_pos:920,Invar,0
Foster_2024.SMM10_pos:923,Invar,1
Foster_2024.SMM10_pos:959,Invar,3
Foster_2024.SMM10_pos:996,Invar,0
Foster_2024.SMM10_pos:1000,Invar,1
Foster_2024.SMM10_pos:1016,Invar,1
Foster_2024.SMM10_pos:1020,Invar,0
Foster_2024.SMM10_pos:1036,Invar,0
Foster_2024.SMM10_pos:1064,Invar,1
Foster_2024.SMM10_pos:1101,Invar,1
Foster_2024.SMM10_pos:1112,Invar,0
Foster_2024.SMM10_pos:1116,Invar,0
Foster_2024.SMM10_pos:1133,Invar,1
Foster_2024.SMM10_pos:1154,Invar,1
Foster_2024.SMM10_pos:1238,Invar,0
Foster_2024.SMM10_pos:1355,Invar,0
Foster_2024.SMM10_pos:1413,Invar,3
Foster_2024.SMM10_pos:1471,Invar,0
Foster_2024.SMM10_pos:1476,Invar,0
Foster_2024.SMM10_pos:1508,Invar,0
Foster_2024.SMM10_pos:1533,Invar,0
Foster_2024.SMM10_pos:1565,Invar,1
Foster_2024.SMM10_pos:1569,Invar,1
Foster_2024.SMM10_pos:1574,Invar,0
Foster_2024.SMM10_pos:1576,Invar,0
Foster_2024.SMM10_pos:1581,Invar,1
Foster_2024.SMM10_pos:1623,Invar,1
Foster_2024.SMM10_pos:1684,Invar,0
Foster_2024.SMM10_pos:1752,Invar,0
Foster_2024.SMM10_pos:1762,Invar,1
Foster_2024.SMM10_pos:1771,Invar,1
Foster_2024.SMM10_pos:1818,Invar,0
Foster_2024.SMM10_pos:1945,Invar,0
Foster_2024.SMM10_pos:1949,Invar,1
Foster_2024.SMM10_pos:1983,Invar,0
Foster_2024.SMM10_pos:1986,Invar,1
Foster_2024.SMM10_pos:2010,Invar,0
Foster_2024.SMM10_pos:2017,Invar,1
Foster_2024.SMM10_pos:2033,Invar,1
Foster_2024.SMM10_pos:2034,Invar,0
Foster_2024.SMM10_pos:2055,Invar,0
Foster_2024.SMM10_pos:2157,Invar,1
Foster_2024.SMM10_pos:2268,Invar,0
Foster_2024.SMM10_pos:2294,Invar,1
Foster_2024.SMM10_pos:2303,Invar,1
Foster_2024.SMM10_pos:2315,Invar,1
Foster_2024.SMM10_pos:2417,Invar,0
Foster_2024.SMM2_neg:17,Invar,1
Foster_2024.SMM2_neg:29,Invar,1
Foster_2024.SMM2_neg:43,Invar,1
Foster_2024.SMM2_neg:69,Invar,3
Foster_2024.SMM2_neg:86,Invar,0
Foster_2024.SMM2_neg:88,Invar,1
Foster_2024.SMM2_neg:99,Invar,1
Foster_2024.SMM2_neg:111,Invar,1
Foster_2024.SMM2_neg:135,Invar,1
Foster_2024.SMM2_neg:172,Invar,1
Foster_2024.SMM2_neg:182,Invar,1
Foster_2024.SMM2_neg:184,Invar,1
Foster_2024.SMM2_neg:200,Invar,1
Foster_2024.SMM2_neg:214,Invar,1
Foster_2024.SMM2_neg:216,Invar,1
Foster_2024.SMM2_neg:229,Invar,1
Foster_2024.SMM2_neg:279,Invar,1
Foster_2024.SMM2_neg:284,Invar,0
Foster_2024.SMM2_neg:300,Invar,1
Foster_2024.SMM2_neg:337,Invar,1
Foster_2024.SMM2_neg:394,Invar,1
Foster_2024.SMM2_neg:398,Invar,1
Foster_2024.SMM2_neg:423,Invar,1
Foster_2024.SMM2_neg:485,Invar,0
Foster_2024.SMM2_neg:493,Invar,1
Foster_2024.SMM2_neg:496,Invar,0
Foster_2024.SMM2_neg:504,Invar,1
Foster_2024.SMM2_neg:527,Invar,1
Foster_2024.SMM2_neg:559,Invar,1
Foster_2024.SMM2_neg:585,Invar,1
Foster_2024.SMM2_neg:613,Invar,1
Foster_2024.SMM2_neg:620,Invar,0
Foster_2024.SMM2_neg:623,Invar,1
Foster_2024.SMM2_neg:660,Invar,1
Foster_2024.SMM2_neg:661,Invar,0
Foster_2024.SMM2_neg:723,Invar,1
Foster_2024.SMM2_neg:738,Invar,1
Foster_2024.SMM2_neg:748,Invar,0
